sku,title,URL,price,upc,discount
#37611,Box Sign - I'm Much More Me When I'm With You,https://wholesale.primitivesbykathy.com/box-sign-im-much-more-me-when-im-with-you-37611,$5.00,883504376112,$4.50
#39015,Inset Box Frame - True Love Has Four Paws,https://wholesale.primitivesbykathy.com/inset-box-frame-true-love-has-four-paws-39015,$12.50,883504390156,$11.25
#27594,Ornament - Land of the,https://wholesale.primitivesbykathy.com/ornament-land-of-the-27594,$2.00,883504275941,$1.80
#37988,Enamel Pin - Introverts Unite!,https://wholesale.primitivesbykathy.com/enamel-pin-introverts-unite-37988,$3.75,883504379885,$3.38
#33647,Hanging Box - Merry Little,https://wholesale.primitivesbykathy.com/hanging-box-merry-little-33647,$8.50,883504336475,$7.65
#37750,Slat Box Sign - Love Gives Us A Fairytale,https://wholesale.primitivesbykathy.com/slat-box-sign-love-gives-us-a-fairytale-37750,$16.00,883504377508,$14.40
#38369,Mini Easel - Dear Wife Favorite Thing Every Day,https://wholesale.primitivesbykathy.com/mini-easel-dear-wife-favorite-thing-every-day-38369,$12.00,883504383691,$3.15
#22820,Tin Shelf Décor - Icicles,https://wholesale.primitivesbykathy.com/tin-shelf-d-233-cor-icicles-22820,$8.50,883504228206,$7.65
#101110,Inset Box Sign - It Is Well With My Soul,https://wholesale.primitivesbykathy.com/inset-box-sign-it-is-well-with-my-soul-101110,$12.00,190134011109,$10.80
#39002,Inset Photo Block - Great Job Mom I Turned Out,https://wholesale.primitivesbykathy.com/inset-photo-block-great-job-mom-i-turned-out-39002,$3.50,883504390026,$3.15
#39196,Mini Frame - Never Drink Alone,https://wholesale.primitivesbykathy.com/mini-frame-never-drink-alone-39196,$3.00,883504391962,$2.70
#33688,Color Mini Frame - Friends,https://wholesale.primitivesbykathy.com/color-mini-frame-friends-33688,$5.00,883504336888,$2.25
#37368,Velvet Pillow - Home Sweet Home,https://wholesale.primitivesbykathy.com/velvet-pillow-home-sweet-home-37368,$34.50,883504373685,$31.05
#33495,Color Sign - Got This,https://wholesale.primitivesbykathy.com/color-sign-got-this-33495,$14.00,883504334952,$9.45
#31332,Gray Box Sign - Your Reminder,https://wholesale.primitivesbykathy.com/gray-box-sign-your-reminder-31332,$5.00,883504313322,$4.50
#36382,Block Magnet - Make Today Amazing,https://wholesale.primitivesbykathy.com/block-magnet-make-today-amazing-36382,$14.00,883504363822,$1.57
#38492,Inset Box Sign - All I Need Today Is Coffee&Jesus,https://wholesale.primitivesbykathy.com/inset-box-sign-all-i-need-today-is-coffee-jesus-38492,$14.00,883504384926,$12.60
#14377,Stitchery - Home Is Where Your Mom Is,https://wholesale.primitivesbykathy.com/stitchery-home-is-where-your-mom-is-14377,$9.50,883504143776,$8.55
#39086,Tote - Mermaid Hair Don't Care,https://wholesale.primitivesbykathy.com/tote-mermaid-hair-dont-care-39086,$11.00,883504390866,$9.90
#39570,Mini Easel - Frenchie,https://wholesale.primitivesbykathy.com/mini-easel-frenchie-39570,$5.00,883504395700,$3.15
#38108,Garden Pick - Chick,https://wholesale.primitivesbykathy.com/garden-pick-chick-38108,$24.50,883504381086,$3.15
#37924,Hinged Box - Prayer Box,https://wholesale.primitivesbykathy.com/hinged-box-prayer-box-37924,$5.50,883504379243,$4.95
#100669,Photo Block - I Love That You're My Nana,https://wholesale.primitivesbykathy.com/photo-block-i-love-that-youre-my-nana-100669,$5.00,190134006693,$4.50
#32700,Ornament Set - Sm Believe,https://wholesale.primitivesbykathy.com/ornament-set-sm-believe-32700,$6.00,883504327008,$5.40
#34090,String Art - Queen Bee,https://wholesale.primitivesbykathy.com/string-art-queen-bee-34090,$24.50,883504340908,$22.05
#36748,Magnet Set - Gather Together,https://wholesale.primitivesbykathy.com/magnet-set-gather-together-36748,$4.00,883504367486,$4.50
#28886,Mug - I Love That You're My Mom,https://wholesale.primitivesbykathy.com/mug-i-love-that-youre-my-mom-28886,$6.50,883504288866,$5.85
#101150,Chunky Sitter - I Speak Fluent Sarcasm,https://wholesale.primitivesbykathy.com/chunky-sitter-i-speak-fluent-sarcasm-101150,$4.00,190134011505,$3.60
#37293,Zipper Wallet - Grand Adventure,https://wholesale.primitivesbykathy.com/zipper-wallet-grand-adventure-37293,$7.00,883504372930,$1.80
#32193,Color Sign - Cat,https://wholesale.primitivesbykathy.com/color-sign-cat-32193,$7.50,883504321938,$9.00
#34120,Box Frame - Sisters Are The Perfect Friend,https://wholesale.primitivesbykathy.com/box-frame-sisters-are-the-perfect-friend-34120,$7.50,883504341202,$11.25
#37119,Metal Wall Art - Real Friends Close To The Heart,https://wholesale.primitivesbykathy.com/metal-wall-art-real-friends-close-to-the-heart-37119,$9.50,883504371193,$8.55
#22672,Box Sign - Take The Stairs,https://wholesale.primitivesbykathy.com/box-sign-take-the-stairs-22672,$7.00,883504226721,$6.30
#36758,Dish Towel Set - Nurses Are Angels In Scrubs,https://wholesale.primitivesbykathy.com/dish-towel-set-nurses-are-angels-in-scrubs-36758,$7.50,883504367585,$6.75
#31199,Box Sign - A Veteran,https://wholesale.primitivesbykathy.com/box-sign-a-veteran-31199,$9.50,883504311991,$8.55
#23573,Box Sign - Save Time,https://wholesale.primitivesbykathy.com/box-sign-save-time-23573,$9.50,883504235730,$8.55
#35859,Carved Sign Set - Arrows - Beach,https://wholesale.primitivesbykathy.com/carved-sign-set-arrows-beach-35859,$3.50,883504358590,$26.10
#36770,Slat Box Sign - I See No Good Reason To Act My Age,https://wholesale.primitivesbykathy.com/slat-box-sign-i-see-no-good-reason-to-act-my-age-36770,$4.00,883504367707,$3.60
#37651,Inset String Art - Build Each Other Up,https://wholesale.primitivesbykathy.com/inset-string-art-build-each-other-up-37651,$3.50,883504376518,$21.15
#36557,Slat Ornament Frame - Our First,https://wholesale.primitivesbykathy.com/slat-ornament-frame-our-first-36557,$3.00,883504365574,$2.70
#38372,Mini Easel - Dear Dad Thank You For Being There,https://wholesale.primitivesbykathy.com/mini-easel-dear-dad-thank-you-for-being-there-38372,$3.50,883504383721,$3.15
#39568,Mini Easel - Golden Retriever,https://wholesale.primitivesbykathy.com/mini-easel-golden-retriever-39568,$3.00,883504395687,$3.15
#30869,Box Sign - Mermaids Drink,https://wholesale.primitivesbykathy.com/box-sign-mermaids-drink-30869,$9.50,883504308694,$8.55
#100910,Photo Block - Influence Of A Good Teacher,https://wholesale.primitivesbykathy.com/photo-block-influence-of-a-good-teacher-100910,$4.00,190134009106,$3.60
#36370,Lighted Seashell Lantern,https://wholesale.primitivesbykathy.com/lighted-seashell-lantern-36370,$10.00,883504363709,$9.00
#30760,Box Sign - Farmers Market,https://wholesale.primitivesbykathy.com/box-sign-farmers-market-30760,$6.00,883504307604,$7.20
#38380,Box Sign - Dear Best Friend Love You More,https://wholesale.primitivesbykathy.com/box-sign-dear-best-friend-love-you-more-38380,$6.00,883504383806,$5.17
#38282,Mini Frame - Beach People,https://wholesale.primitivesbykathy.com/mini-frame-beach-people-38282,$3.00,883504382823,$2.70
#32177,Wooden Postcard - Serendipity,https://wholesale.primitivesbykathy.com/wooden-postcard-serendipity-32177,$24.50,883504321778,$1.57
#34923,Slat Box Sign- Mimi,https://wholesale.primitivesbykathy.com/slat-box-sign-mimi-34923,$6.00,883504349239,$5.40
#38922,Chalk Sign - Stay Wild,https://wholesale.primitivesbykathy.com/chalk-sign-stay-wild-38922,$5.00,883504389228,$4.50
#93251,Inset Slat Box Sign - Family,https://wholesale.primitivesbykathy.com/inset-slat-box-sign-family-93251,$24.50,883504932516,$22.05
#35050,Dish Towel Set - I Love That You're My Sister,https://wholesale.primitivesbykathy.com/dish-towel-set-i-love-that-youre-my-sister-35050,$7.50,883504350501,$6.75
#29032,Box Sign - Merry Little Cmas,https://wholesale.primitivesbykathy.com/box-sign-merry-little-cmas-29032,$7.00,883504290326,$9.00
#36348,String Art - My Bike Is My Therapist,https://wholesale.primitivesbykathy.com/string-art-my-bike-is-my-therapist-36348,$7.50,883504363488,$6.75
#24293,Cork & Cap Holder - Glass of Wine,https://wholesale.primitivesbykathy.com/cork-cap-holder-glass-of-wine-24293,$16.50,883504242936,$14.85
#30878,Box Sign - Nap,https://wholesale.primitivesbykathy.com/box-sign-nap-30878,$7.00,883504308786,$6.30
#39544,Box Sign - Yorkie,https://wholesale.primitivesbykathy.com/box-sign-yorkie-39544,$7.00,883504395441,$6.30
#33944,Dish Towel - I Teach What's Your Superpower,https://wholesale.primitivesbykathy.com/dish-towel-i-teach-whats-your-superpower-33944,$5.50,883504339445,$4.95
#32196,Color Pillow - Owl,https://wholesale.primitivesbykathy.com/color-pillow-owl-32196,$24.00,883504321969,$8.55
#31672,Onament - In the Meadow,https://wholesale.primitivesbykathy.com/onament-in-the-meadow-31672,$4.00,883504316729,$3.60
#37794,Dish Towel - Welcome,https://wholesale.primitivesbykathy.com/dish-towel-welcome-37794,$7.50,883504377942,$6.75
#55167,Chalk Sign - To The Moon (Small),https://wholesale.primitivesbykathy.com/chalk-sign-to-the-moon-small-55167,$6.00,883504551670,$5.40
#39610,Pillow - Bless This Nest,https://wholesale.primitivesbykathy.com/pillow-bless-this-nest-39610,$14.00,883504396103,$12.60
#100891,Placemat Set - Mudcloth Tassels,https://wholesale.primitivesbykathy.com/placemat-set-mudcloth-tassels-100891,$24.00,190134008918,$21.60
#17819,Box Sign - Let's Do Sunset,https://wholesale.primitivesbykathy.com/box-sign-lets-do-sunset-17819,$17.00,883504178198,$15.30
#35378,Glass Ornament - Jellyfish,https://wholesale.primitivesbykathy.com/glass-ornament-jellyfish-35378,$7.50,883504353786,$6.75
#101002,Metal Trays - Horizontal,https://wholesale.primitivesbykathy.com/metal-trays-horizontal-101002,$29.50,190134010027,$26.55
#21485,Box Sign - At Meow,https://wholesale.primitivesbykathy.com/box-sign-at-meow-21485,$5.00,883504214858,$4.50
#34346,Metal Wall Art - Hold On To Is Each Other,https://wholesale.primitivesbykathy.com/metal-wall-art-hold-on-to-is-each-other-34346,$24.50,883504343466,$12.15
#29358,Glass Ornament - Anchor,https://wholesale.primitivesbykathy.com/glass-ornament-anchor-29358,$1.75,883504293587,$5.40
#39641,Runner - Merry Christmas,https://wholesale.primitivesbykathy.com/runner-merry-christmas-39641,$24.50,883504396417,$22.05
#39151,Box Sign - Never Sleep Alone,https://wholesale.primitivesbykathy.com/box-sign-never-sleep-alone-39151,$5.00,883504391511,$4.50
#38599,Slat Box Sign - Farmhouse,https://wholesale.primitivesbykathy.com/slat-box-sign-farmhouse-38599,$10.50,883504385992,$9.45
#36740,Bottle Tag - See Santa,https://wholesale.primitivesbykathy.com/bottle-tag-see-santa-36740,$1.75,883504367400,$1.57
#36117,Glass Ornament - Red Nativity,https://wholesale.primitivesbykathy.com/glass-ornament-red-nativity-36117,$3.00,883504361170,$2.70
#100827,Wall Countdown - Ho Ho Ho - Days To Go,https://wholesale.primitivesbykathy.com/wall-countdown-ho-ho-ho-days-to-go-100827,$12.50,190134008277,$11.25
#38649,Patch - Sisters The Greatest Gifts,https://wholesale.primitivesbykathy.com/patch-sisters-the-greatest-gifts-38649,$14.50,883504386494,$2.25
#37364,"Bristle Tree - 20""",https://wholesale.primitivesbykathy.com/bristle-tree-20-37364,$14.50,883504373647,$13.05
#32302,Bottle Tag - Christmas Party,https://wholesale.primitivesbykathy.com/bottle-tag-christmas-party-32302,$1.75,883504323024,$1.57
#39944,Enamel Pin - Dad You're The Best Friend Ever,https://wholesale.primitivesbykathy.com/enamel-pin-dad-youre-the-best-friend-ever-39944,$3.75,883504399449,$3.38
#36781,Slat Box Sign - Where A Loving Dog Waits,https://wholesale.primitivesbykathy.com/slat-box-sign-where-a-loving-dog-waits-36781,$5.00,883504367813,$4.50
#22036,Small Bristle Wreath,https://wholesale.primitivesbykathy.com/small-bristle-wreath-22036,$3.00,883504220361,$2.70
#100215,Box Sign - Be Fearless In The Pursuit,https://wholesale.primitivesbykathy.com/box-sign-be-fearless-in-the-pursuit-100215,$8.00,190134002152,$7.20
#35946,Pillow - Merry Christmas,https://wholesale.primitivesbykathy.com/pillow-merry-christmas-35946,$19.50,883504359467,$17.55
#35357,Box Sign - God Bless The Farmer,https://wholesale.primitivesbykathy.com/box-sign-god-bless-the-farmer-35357,$14.00,883504353571,$12.60
#38742,Pillow - Pray Big,https://wholesale.primitivesbykathy.com/pillow-pray-big-38742,$17.50,883504387422,$15.75
#38736,Zipper Pouch - Love,https://wholesale.primitivesbykathy.com/zipper-pouch-love-38736,$7.50,883504387361,$6.75
#39062,Dish Towel - Grandma Like A Mom Only Cooler,https://wholesale.primitivesbykathy.com/dish-towel-grandma-like-a-mom-only-cooler-39062,$5.50,883504390620,$4.95
#30993,Box Sign - Lake Rules,https://wholesale.primitivesbykathy.com/box-sign-lake-rules-30993,$21.50,883504309936,$19.35
#37961,Patch - Got Out Of Bed Champion,https://wholesale.primitivesbykathy.com/patch-got-out-of-bed-champion-37961,$2.50,883504379618,$2.25
#28209,Pillow - Baby It's Cold,https://wholesale.primitivesbykathy.com/pillow-baby-its-cold-28209,$16.50,883504282093,$14.85
#38632,Patch - Mom A Title Just Above Queen Bee,https://wholesale.primitivesbykathy.com/patch-mom-a-title-just-above-queen-bee-38632,$2.50,883504386326,$2.25
#39117,Pillow - Lean On Me,https://wholesale.primitivesbykathy.com/pillow-lean-on-me-39117,$23.00,883504391177,$20.70
#39758,Dish Towel - Ho Ho Ho,https://wholesale.primitivesbykathy.com/dish-towel-ho-ho-ho-39758,$4.00,883504397582,$3.60
#101136,Inset Box Sign - Christmas Cheer,https://wholesale.primitivesbykathy.com/inset-box-sign-christmas-cheer-101136,$14.00,190134011369,$12.60
#31587,Pillow - Gather,https://wholesale.primitivesbykathy.com/pillow-gather-31587,$4.50,883504315876,$17.55
#94415,Chunky Sitter - Happy Place,https://wholesale.primitivesbykathy.com/chunky-sitter-happy-place-94415,$8.00,883504944151,$7.20
#38328,String Art Photo Block - Mermaid Life,https://wholesale.primitivesbykathy.com/string-art-photo-block-mermaid-life-38328,$5.00,883504383288,$4.50
#37544,Box Sign - Earned The Love Of A Labrador Retriever,https://wholesale.primitivesbykathy.com/box-sign-earned-the-love-of-a-labrador-retriever-37544,$4.50,883504375443,$4.05
#38498,Inset Box Sign - Home Is Where Your Mom Is,https://wholesale.primitivesbykathy.com/inset-box-sign-home-is-where-your-mom-is-38498,$5.00,883504384988,$4.50
#31867,Dish Towel - Believe,https://wholesale.primitivesbykathy.com/dish-towel-believe-31867,$7.50,883504318679,$6.75
#38394,Hang Up - Easter Greetings,https://wholesale.primitivesbykathy.com/hang-up-easter-greetings-38394,$7.00,883504383943,$8.55
#39755,Pillow - Merry Christmas,https://wholesale.primitivesbykathy.com/pillow-merry-christmas-39755,$28.00,883504397551,$25.20
#22796,Box Sign - Every Love Story Is Beautiful,https://wholesale.primitivesbykathy.com/box-sign-every-love-story-is-beautiful-22796,$7.00,883504227964,$6.30
#28952,Crossbody Bag - Follow Your Dreams They Know,https://wholesale.primitivesbykathy.com/crossbody-bag-follow-your-dreams-they-know-28952,$14.50,883504289528,$13.05
#37723,Hinged Box - Mom Life Is The Best Life,https://wholesale.primitivesbykathy.com/hinged-box-mom-life-is-the-best-life-37723,$14.00,883504377232,$4.95
#35006,Ornament - Dreaming,https://wholesale.primitivesbykathy.com/ornament-dreaming-35006,$5.00,883504350068,$1.57
#27133,Gray Photo Clip Bar - So Loved,https://wholesale.primitivesbykathy.com/gray-photo-clip-bar-so-loved-27133,$5.00,883504271332,$8.55
#38802,Antique Bronze LED Lantern,https://wholesale.primitivesbykathy.com/antique-bronze-led-lantern-38802,$7.00,883504388023,
#32971,Box Sign - Coffee Keeps Me Busy Until It's,https://wholesale.primitivesbykathy.com/box-sign-coffee-keeps-me-busy-until-its-32971,$14.00,883504329712,$12.60
#36728,Bottle Tag - Tinsel Tangle,https://wholesale.primitivesbykathy.com/bottle-tag-tinsel-tangle-36728,$1.75,883504367288,$1.57
#38628,Patch - We Go Together Like Tacos & Hot Sauce,https://wholesale.primitivesbykathy.com/patch-we-go-together-like-tacos-hot-sauce-38628,$2.50,883504386289,$2.25
#92647,Box Sign - Grandparents 2017,https://wholesale.primitivesbykathy.com/box-sign-grandparents-2017-92647,$5.00,883504926478,$3.60
#101029,Glass Lantern - Pink Mercury,https://wholesale.primitivesbykathy.com/glass-lantern-pink-mercury-101029,$5.00,190134010294,
#36860,Velvet Pouch - Arrow,https://wholesale.primitivesbykathy.com/velvet-pouch-arrow-36860,$7.50,883504368605,$6.75
#38616,Patch - The Best Drinks We Share With Friends,https://wholesale.primitivesbykathy.com/patch-the-best-drinks-we-share-with-friends-38616,$12.50,883504386166,$2.25
#39650,Stocking - Joy,https://wholesale.primitivesbykathy.com/stocking-joy-39650,$12.50,883504396509,$11.25
#38638,Patch - Happier Than A Bird With A French Fry,https://wholesale.primitivesbykathy.com/patch-happier-than-a-bird-with-a-french-fry-38638,$2.50,883504386388,$2.25
#38385,Box Sign - Dear Son You Are Amazing Strong &,https://wholesale.primitivesbykathy.com/box-sign-dear-son-you-are-amazing-strong-38385,$12.50,883504383851,$5.17
#33017,Color Sign - Horse,https://wholesale.primitivesbykathy.com/color-sign-horse-33017,$7.00,883504330176,$9.00
#34732,Box Sign - You It Was Always You,https://wholesale.primitivesbykathy.com/box-sign-you-it-was-always-you-34732,$6.00,883504347327,$5.40
#39873,Inset Box Frame - Love,https://wholesale.primitivesbykathy.com/inset-box-frame-love-39873,$4.00,883504398732,$9.45
#19280,Box Sign Mug - Love You More,https://wholesale.primitivesbykathy.com/box-sign-mug-love-you-more-19280,$6.50,883504192804,$5.85
#38636,Patch - Some See Weeds Others See Wishes,https://wholesale.primitivesbykathy.com/patch-some-see-weeds-others-see-wishes-38636,$4.00,883504386364,$2.25
